check_id,taxonomy,scope,parent_major_code,industry_code,capital_size_code,metric_id,measure,expected_oku_yen,actual_oku_yen,difference_oku_yen,tolerance_oku_yen,status
cross_row_major_135_operating_profit_yoy_delta,major,CAPITAL_COLUMNS_TO_INDUSTRY,,135,26,operating_profit,yoy_delta,-1564.9100000000003,-1564.9099999999999,4.547473508864641e-13,0.01,PASS
cross_row_major_135_ordinary_profit_current,major,CAPITAL_COLUMNS_TO_INDUSTRY,,135,26,ordinary_profit,current,-154.36,-154.35999999999996,5.684341886080802e-14,0.01,PASS
cross_row_major_135_ordinary_profit_previous,major,CAPITAL_COLUMNS_TO_INDUSTRY,,135,26,ordinary_profit,previous,1877.39,1877.39,0.0,0.01,PASS
cross_row_major_135_ordinary_profit_yoy_delta,major,CAPITAL_COLUMNS_TO_INDUSTRY,,135,26,ordinary_profit,yoy_delta,-2031.75,-2031.75,0.0,0.01,PASS
cross_row_major_136_sales_current,major,CAPITAL_COLUMNS_TO_INDUSTRY,,136,26,sales,current,20849.51,20849.51,0.0,0.01,PASS
cross_row_major_136_sales_previous,major,CAPITAL_COLUMNS_TO_INDUSTRY,,136,26,sales,previous,22105.66,22105.66,0.0,0.01,PASS
cross_row_major_136_sales_yoy_delta,major,CAPITAL_COLUMNS_TO_INDUSTRY,,136,26,sales,yoy_delta,-1256.1500000000015,-1256.1500000000012,2.2737367544323206e-13,0.01,PASS
cross_row_major_136_operating_profit_current,major,CAPITAL_COLUMNS_TO_INDUSTRY,,136,26,operating_profit,current,912.21,912.21,0.0,0.01,PASS
cross_row_major_136_operating_profit_previous,major,CAPITAL_COLUMNS_TO_INDUSTRY,,136,26,operating_profit,previous,1234.93,1234.93,0.0,0.01,PASS
cross_row_major_136_operating_profit_yoy_delta,major,CAPITAL_COLUMNS_TO_INDUSTRY,,136,26,operating_profit,yoy_delta,-322.72,-322.71999999999997,5.684341886080802e-14,0.01,PASS
cross_row_major_136_ordinary_profit_current,major,CAPITAL_COLUMNS_TO_INDUSTRY,,136,26,ordinary_profit,current,933.41,933.41,0.0,0.01,PASS
cross_row_major_136_ordinary_profit_previous,major,CAPITAL_COLUMNS_TO_INDUSTRY,,136,26,ordinary_profit,previous,1238.06,1238.06,0.0,0.01,PASS
cross_row_major_136_ordinary_profit_yoy_delta,major,CAPITAL_COLUMNS_TO_INDUSTRY,,136,26,ordinary_profit,yoy_delta,-304.65,-304.65000000000003,-5.684341886080802e-14,0.01,PASS
cross_row_major_142_sales_current,major,CAPITAL_COLUMNS_TO_INDUSTRY,,142,26,sales,current,264009.38,264009.38,0.0,0.01,PASS
cross_row_major_142_sales_previous,major,CAPITAL_COLUMNS_TO_INDUSTRY,,142,26,sales,previous,254926.15,254926.15,0.0,0.01,PASS
cross_row_major_142_sales_yoy_delta,major,CAPITAL_COLUMNS_TO_INDUSTRY,,142,26,sales,yoy_delta,9083.23000000001,9083.23000000001,0.0,0.01,PASS
cross_row_major_142_operating_profit_current,major,CAPITAL_COLUMNS_TO_INDUSTRY,,142,26,operating_profit,current,20832.23,20832.23,0.0,0.01,PASS
cross_row_major_142_operating_profit_previous,major,CAPITAL_COLUMNS_TO_INDUSTRY,,142,26,operating_profit,previous,19154.29,19154.29,0.0,0.01,PASS
cross_row_major_142_operating_profit_yoy_delta,major,CAPITAL_COLUMNS_TO_INDUSTRY,,142,26,operating_profit,yoy_delta,1677.9399999999987,1677.9400000000012,2.5011104298755527e-12,0.01,PASS
cross_row_major_142_ordinary_profit_current,major,CAPITAL_COLUMNS_TO_INDUSTRY,,142,26,ordinary_profit,current,23103.3,23103.3,0.0,0.01,PASS
cross_row_major_142_ordinary_profit_previous,major,CAPITAL_COLUMNS_TO_INDUSTRY,,142,26,ordinary_profit,previous,23062.11,23062.11,0.0,0.01,PASS
cross_row_major_142_ordinary_profit_yoy_delta,major,CAPITAL_COLUMNS_TO_INDUSTRY,,142,26,ordinary_profit,yoy_delta,41.18999999999869,41.18999999999846,-2.2737367544323206e-13,0.01,PASS
cross_row_major_134_sales_current,major,CAPITAL_COLUMNS_TO_INDUSTRY,,134,26,sales,current,183358.43,183358.43,0.0,0.01,PASS
cross_row_major_134_sales_previous,major,CAPITAL_COLUMNS_TO_INDUSTRY,,134,26,sales,previous,172112.02,172112.02,0.0,0.01,PASS
cross_row_major_134_sales_yoy_delta,major,CAPITAL_COLUMNS_TO_INDUSTRY,,134,26,sales,yoy_delta,11246.410000000003,11246.41,-3.637978807091713e-12,0.01,PASS
cross_row_major_134_operating_profit_current,major,CAPITAL_COLUMNS_TO_INDUSTRY,,134,26,operating_profit,current,8061.81,8061.8099999999995,-9.094947017729282e-13,0.01,PASS
cross_row_major_134_operating_profit_previous,major,CAPITAL_COLUMNS_TO_INDUSTRY,,134,26,operating_profit,previous,5176.37,5176.37,0.0,0.01,PASS
cross_row_major_134_operating_profit_yoy_delta,major,CAPITAL_COLUMNS_TO_INDUSTRY,,134,26,operating_profit,yoy_delta,2885.4400000000005,2885.44,-4.547473508864641e-13,0.01,PASS
cross_row_major_134_ordinary_profit_current,major,CAPITAL_COLUMNS_TO_INDUSTRY,,134,26,ordinary_profit,current,8632.9,8632.9,0.0,0.01,PASS
cross_row_major_134_ordinary_profit_previous,major,CAPITAL_COLUMNS_TO_INDUSTRY,,134,26,ordinary_profit,previous,5735.09,5735.09,0.0,0.01,PASS
cross_row_major_134_ordinary_profit_yoy_delta,major,CAPITAL_COLUMNS_TO_INDUSTRY,,134,26,ordinary_profit,yoy_delta,2897.8099999999995,2897.81,4.547473508864641e-13,0.01,PASS
cross_row_major_129_sales_current,major,CAPITAL_COLUMNS_TO_INDUSTRY,,129,26,sales,current,1275430.17,1275430.17,0.0,0.01,PASS
cross_row_major_129_sales_previous,major,CAPITAL_COLUMNS_TO_INDUSTRY,,129,26,sales,previous,1275880.59,1275880.5899999999,-2.3283064365386963e-10,0.01,PASS
cross_row_major_129_sales_yoy_delta,major,CAPITAL_COLUMNS_TO_INDUSTRY,,129,26,sales,yoy_delta,-450.4200000001583,-450.4199999999255,2.3283064365386963e-10,0.01,PASS
cross_row_major_129_operating_profit_current,major,CAPITAL_COLUMNS_TO_INDUSTRY,,129,26,operating_profit,current,36377.3,36377.299999999996,-7.275957614183426e-12,0.01,PASS
cross_row_major_129_operating_profit_previous,major,CAPITAL_COLUMNS_TO_INDUSTRY,,129,26,operating_profit,previous,36324.96,36324.96,0.0,0.01,PASS
cross_row_major_129_operating_profit_yoy_delta,major,CAPITAL_COLUMNS_TO_INDUSTRY,,129,26,operating_profit,yoy_delta,52.34000000000378,52.33999999999833,-5.4569682106375694e-12,0.01,PASS
cross_row_major_129_ordinary_profit_current,major,CAPITAL_COLUMNS_TO_INDUSTRY,,129,26,ordinary_profit,current,50390.43,50390.43,0.0,0.01,PASS
cross_row_major_129_ordinary_profit_previous,major,CAPITAL_COLUMNS_TO_INDUSTRY,,129,26,ordinary_profit,previous,47205.72,47205.72,0.0,0.01,PASS
cross_row_major_129_ordinary_profit_yoy_delta,major,CAPITAL_COLUMNS_TO_INDUSTRY,,129,26,ordinary_profit,yoy_delta,3184.709999999999,3184.709999999999,0.0,0.01,PASS
cross_row_major_155_sales_current,major,CAPITAL_COLUMNS_TO_INDUSTRY,,155,26,sales,current,194477.95,194477.94999999998,-2.9103830456733704e-11,0.01,PASS
cross_row_major_155_sales_previous,major,CAPITAL_COLUMNS_TO_INDUSTRY,,155,26,sales,previous,189215.87,189215.87,0.0,0.01,PASS
cross_row_major_155_sales_yoy_delta,major,CAPITAL_COLUMNS_TO_INDUSTRY,,155,26,sales,yoy_delta,5262.080000000016,5262.07999999998,-3.637978807091713e-11,0.01,PASS
cross_row_major_155_operating_profit_current,major,CAPITAL_COLUMNS_TO_INDUSTRY,,155,26,operating_profit,current,25824.79,25824.79,0.0,0.01,PASS
cross_row_major_155_operating_profit_previous,major,CAPITAL_COLUMNS_TO_INDUSTRY,,155,26,operating_profit,previous,23805.96,23805.96,0.0,0.01,PASS
cross_row_major_155_operating_profit_yoy_delta,major,CAPITAL_COLUMNS_TO_INDUSTRY,,155,26,operating_profit,yoy_delta,2018.8300000000017,2018.8300000000008,-9.094947017729282e-13,0.01,PASS
cross_row_major_155_ordinary_profit_current,major,CAPITAL_COLUMNS_TO_INDUSTRY,,155,26,ordinary_profit,current,28884.13,28884.13,0.0,0.01,PASS
cross_row_major_155_ordinary_profit_previous,major,CAPITAL_COLUMNS_TO_INDUSTRY,,155,26,ordinary_profit,previous,26226.49,26226.489999999998,-3.637978807091713e-12,0.01,PASS
cross_row_major_155_ordinary_profit_yoy_delta,major,CAPITAL_COLUMNS_TO_INDUSTRY,,155,26,ordinary_profit,yoy_delta,2657.6399999999994,2657.6400000000012,1.8189894035458565e-12,0.01,PASS
cross_row_major_137_sales_current,major,CAPITAL_COLUMNS_TO_INDUSTRY,,137,26,sales,current,441841.03,441841.03,0.0,0.01,PASS
cross_row_major_137_sales_previous,major,CAPITAL_COLUMNS_TO_INDUSTRY,,137,26,sales,previous,457927.39,457927.39,0.0,0.01,PASS
cross_row_major_137_sales_yoy_delta,major,CAPITAL_COLUMNS_TO_INDUSTRY,,137,26,sales,yoy_delta,-16086.359999999986,-16086.359999999986,0.0,0.01,PASS
cross_row_major_137_operating_profit_current,major,CAPITAL_COLUMNS_TO_INDUSTRY,,137,26,operating_profit,current,42429.32,42429.32,0.0,0.01,PASS
cross_row_major_137_operating_profit_previous,major,CAPITAL_COLUMNS_TO_INDUSTRY,,137,26,operating_profit,previous,45087.77,45087.770000000004,7.275957614183426e-12,0.01,PASS
cross_row_major_137_operating_profit_yoy_delta,major,CAPITAL_COLUMNS_TO_INDUSTRY,,137,26,operating_profit,yoy_delta,-2658.449999999997,-2658.4500000000035,-6.366462912410498e-12,0.01,PASS
cross_row_major_137_ordinary_profit_current,major,CAPITAL_COLUMNS_TO_INDUSTRY,,137,26,ordinary_profit,current,43082.1,43082.1,0.0,0.01,PASS
cross_row_major_137_ordinary_profit_previous,major,CAPITAL_COLUMNS_TO_INDUSTRY,,137,26,ordinary_profit,previous,44525.31,44525.31,0.0,0.01,PASS
cross_row_major_137_ordinary_profit_yoy_delta,major,CAPITAL_COLUMNS_TO_INDUSTRY,,137,26,ordinary_profit,yoy_delta,-1443.2099999999991,-1443.2099999999991,0.0,0.01,PASS
cross_column_major_19_sales_current,major,INDUSTRY_ROWS_TO_CAPITAL,,,19,sales,current,1474569.93,1474569.93,0.0,0.01,PASS
cross_column_major_19_sales_previous,major,INDUSTRY_ROWS_TO_CAPITAL,,,19,sales,previous,1444228.83,1444228.8299999998,-2.3283064365386963e-10,0.01,PASS
cross_column_major_19_sales_yoy_delta,major,INDUSTRY_ROWS_TO_CAPITAL,,,19,sales,yoy_delta,30341.09999999986,30341.10000000002,1.6007106751203537e-10,0.01,PASS
cross_column_major_19_operating_profit_current,major,INDUSTRY_ROWS_TO_CAPITAL,,,19,operating_profit,current,82472.22,82472.22,0.0,0.01,PASS
cross_column_major_19_operating_profit_previous,major,INDUSTRY_ROWS_TO_CAPITAL,,,19,operating_profit,previous,84061.13,84061.13,0.0,0.01,PASS
cross_column_major_19_operating_profit_yoy_delta,major,INDUSTRY_ROWS_TO_CAPITAL,,,19,operating_profit,yoy_delta,-1588.9100000000035,-1588.910000000002,1.5916157281026244e-12,0.01,PASS
cross_column_major_19_ordinary_profit_current,major,INDUSTRY_ROWS_TO_CAPITAL,,,19,ordinary_profit,current,94161.62,94161.62,0.0,0.01,PASS
cross_column_major_19_ordinary_profit_previous,major,INDUSTRY_ROWS_TO_CAPITAL,,,19,ordinary_profit,previous,92758.82,92758.82,0.0,0.01,PASS
cross_column_major_19_ordinary_profit_yoy_delta,major,INDUSTRY_ROWS_TO_CAPITAL,,,19,ordinary_profit,yoy_delta,1402.7999999999884,1402.8,1.1596057447604835e-11,0.01,PASS
cross_column_major_24_sales_current,major,INDUSTRY_ROWS_TO_CAPITAL,,,24,sales,current,938212.46,938212.46,0.0,0.01,PASS
cross_column_major_24_sales_previous,major,INDUSTRY_ROWS_TO_CAPITAL,,,24,sales,previous,952162.4,952162.4,0.0,0.01,PASS
cross_column_major_24_sales_yoy_delta,major,INDUSTRY_ROWS_TO_CAPITAL,,,24,sales,yoy_delta,-13949.94000000006,-13949.939999999968,9.276845958083868e-11,0.01,PASS
cross_column_major_24_operating_profit_current,major,INDUSTRY_ROWS_TO_CAPITAL,,,24,operating_profit,current,54046.32,54046.32,0.0,0.01,PASS
cross_column_major_24_operating_profit_previous,major,INDUSTRY_ROWS_TO_CAPITAL,,,24,operating_profit,previous,46202.57,46202.57,0.0,0.01,PASS
cross_column_major_24_operating_profit_yoy_delta,major,INDUSTRY_ROWS_TO_CAPITAL,,,24,operating_profit,yoy_delta,7843.75,7843.75,0.0,0.01,PASS
cross_column_major_24_ordinary_profit_current,major,INDUSTRY_ROWS_TO_CAPITAL,,,24,ordinary_profit,current,59048.11,59048.11,0.0,0.01,PASS
cross_column_major_24_ordinary_profit_previous,major,INDUSTRY_ROWS_TO_CAPITAL,,,24,ordinary_profit,previous,53105.14,53105.14,0.0,0.01,PASS
cross_column_major_24_ordinary_profit_yoy_delta,major,INDUSTRY_ROWS_TO_CAPITAL,,,24,ordinary_profit,yoy_delta,5942.970000000001,5942.97,-9.094947017729282e-13,0.01,PASS
cross_column_major_25_sales_current,major,INDUSTRY_ROWS_TO_CAPITAL,,,25,sales,current,1673831.66,1673831.66,0.0,0.01,PASS
cross_column_major_25_sales_previous,major,INDUSTRY_ROWS_TO_CAPITAL,,,25,sales,previous,1645919.58,1645919.58,0.0,0.01,PASS
cross_column_major_25_sales_yoy_delta,major,INDUSTRY_ROWS_TO_CAPITAL,,,25,sales,yoy_delta,27912.07999999984,27912.079999999973,1.3096723705530167e-10,0.01,PASS
cross_column_major_25_operating_profit_current,major,INDUSTRY_ROWS_TO_CAPITAL,,,25,operating_profit,current,126315.82,126315.81999999999,-1.4551915228366852e-11,0.01,PASS
cross_column_major_25_operating_profit_previous,major,INDUSTRY_ROWS_TO_CAPITAL,,,25,operating_profit,previous,106600.41,106600.41,0.0,0.01,PASS
cross_column_major_25_operating_profit_yoy_delta,major,INDUSTRY_ROWS_TO_CAPITAL,,,25,operating_profit,yoy_delta,19715.410000000003,19715.409999999996,-7.275957614183426e-12,0.01,PASS
cross_column_major_25_ordinary_profit_current,major,INDUSTRY_ROWS_TO_CAPITAL,,,25,ordinary_profit,current,173061.13,173061.13,0.0,0.01,PASS
cross_column_major_25_ordinary_profit_previous,major,INDUSTRY_ROWS_TO_CAPITAL,,,25,ordinary_profit,previous,138830.03,138830.03,0.0,0.01,PASS
cross_column_major_25_ordinary_profit_yoy_delta,major,INDUSTRY_ROWS_TO_CAPITAL,,,25,ordinary_profit,yoy_delta,34231.100000000006,34231.09999999999,-1.4551915228366852e-11,0.01,PASS
cross_grand_major_sales_current,major,CROSS_TO_ALL_INDUSTRY_ALL_CAPITAL,,,26,sales,current,4086614.05,4086614.05,0.0,0.01,PASS
cross_grand_major_sales_previous,major,CROSS_TO_ALL_INDUSTRY_ALL_CAPITAL,,,26,sales,previous,4042310.81,4042310.81,0.0,0.01,PASS
cross_grand_major_sales_yoy_delta,major,CROSS_TO_ALL_INDUSTRY_ALL_CAPITAL,,,26,sales,yoy_delta,44303.23999999976,44303.24000000003,2.6921043172478676e-10,0.01,PASS
cross_grand_major_operating_profit_current,major,CROSS_TO_ALL_INDUSTRY_ALL_CAPITAL,,,26,operating_profit,current,262834.36,262834.36,0.0,0.01,PASS
cross_grand_major_operating_profit_previous,major,CROSS_TO_ALL_INDUSTRY_ALL_CAPITAL,,,26,operating_profit,previous,236864.11,236864.11,0.0,0.01,PASS
cross_grand_major_operating_profit_yoy_delta,major,CROSS_TO_ALL_INDUSTRY_ALL_CAPITAL,,,26,operating_profit,yoy_delta,25970.25,25970.249999999993,-7.275957614183426e-12,0.01,PASS
cross_grand_major_ordinary_profit_current,major,CROSS_TO_ALL_INDUSTRY_ALL_CAPITAL,,,26,ordinary_profit,current,326270.86,326270.86,0.0,0.01,PASS
cross_grand_major_ordinary_profit_previous,major,CROSS_TO_ALL_INDUSTRY_ALL_CAPITAL,,,26,ordinary_profit,previous,284693.99,284693.99,0.0,0.01,PASS
cross_grand_major_ordinary_profit_yoy_delta,major,CROSS_TO_ALL_INDUSTRY_ALL_CAPITAL,,,26,ordinary_profit,yoy_delta,41576.869999999995,41576.869999999995,0.0,0.01,PASS
cross_row_leaf_109_sales_current,leaf,CAPITAL_COLUMNS_TO_INDUSTRY,,109,26,sales,current,125099.58,125099.57999999999,-1.4551915228366852e-11,0.01,PASS
cross_row_leaf_109_sales_previous,leaf,CAPITAL_COLUMNS_TO_INDUSTRY,,109,26,sales,previous,118066.5,118066.5,0.0,0.01,PASS
cross_row_leaf_109_sales_yoy_delta,leaf,CAPITAL_COLUMNS_TO_INDUSTRY,,109,26,sales,yoy_delta,7033.080000000002,7033.0799999999945,-7.275957614183426e-12,0.01,PASS
cross_row_leaf_109_operating_profit_current,leaf,CAPITAL_COLUMNS_TO_INDUSTRY,,109,26,operating_profit,current,2353.71,2353.71,0.0,0.01,PASS
cross_row_leaf_109_operating_profit_previous,leaf,CAPITAL_COLUMNS_TO_INDUSTRY,,109,26,operating_profit,previous,1001.17,1001.17,0.0,0.01,PASS
cross_row_leaf_109_operating_profit_yoy_delta,leaf,CAPITAL_COLUMNS_TO_INDUSTRY,,109,26,operating_profit,yoy_delta,1352.54,1352.54,0.0,0.01,PASS
cross_row_leaf_109_ordinary_profit_current,leaf,CAPITAL_COLUMNS_TO_INDUSTRY,,109,26,ordinary_profit,current,4976.31,4976.3099999999995,-9.094947017729282e-13,0.01,PASS
cross_row_leaf_109_ordinary_profit_previous,leaf,CAPITAL_COLUMNS_TO_INDUSTRY,,109,26,ordinary_profit,previous,4021.62,4021.6200000000003,4.547473508864641e-13,0.01,PASS
cross_row_leaf_109_ordinary_profit_yoy_delta,leaf,CAPITAL_COLUMNS_TO_INDUSTRY,,109,26,ordinary_profit,yoy_delta,954.6900000000005,954.6899999999995,-1.0231815394945443e-12,0.01,PASS
cross_row_leaf_110_sales_current,leaf,CAPITAL_COLUMNS_TO_INDUSTRY,,110,26,sales,current,20709.91,20709.91,0.0,0.01,PASS
cross_row_leaf_110_sales_previous,leaf,CAPITAL_COLUMNS_TO_INDUSTRY,,110,26,sales,previous,22458.89,22458.89,0.0,0.01,PASS
cross_row_leaf_110_sales_yoy_delta,leaf,CAPITAL_COLUMNS_TO_INDUSTRY,,110,26,sales,yoy_delta,-1748.9799999999996,-1748.9799999999996,0.0,0.01,PASS
cross_row_leaf_110_operating_profit_current,leaf,CAPITAL_COLUMNS_TO_INDUSTRY,,110,26,operating_profit,current,1361.88,1361.88,0.0,0.01,PASS
cross_row_leaf_110_operating_profit_previous,leaf,CAPITAL_COLUMNS_TO_INDUSTRY,,110,26,operating_profit,previous,773.89,773.89,0.0,0.01,PASS
cross_row_leaf_110_operating_profit_yoy_delta,leaf,CAPITAL_COLUMNS_TO_INDUSTRY,,110,26,operating_profit,yoy_delta,587.9900000000001,587.9900000000001,0.0,0.01,PASS
cross_row_leaf_110_ordinary_profit_current,leaf,CAPITAL_COLUMNS_TO_INDUSTRY,,110,26,ordinary_profit,current,2072.27,2072.27,0.0,0.01,PASS
cross_row_leaf_110_ordinary_profit_previous,leaf,CAPITAL_COLUMNS_TO_INDUSTRY,,110,26,ordinary_profit,previous,1155.3,1155.3,0.0,0.01,PASS
cross_row_leaf_110_ordinary_profit_yoy_delta,leaf,CAPITAL_COLUMNS_TO_INDUSTRY,,110,26,ordinary_profit,yoy_delta,916.97,916.9700000000001,1.1368683772161603e-13,0.01,PASS
cross_row_leaf_112_sales_current,leaf,CAPITAL_COLUMNS_TO_INDUSTRY,,112,26,sales,current,6651.92,6651.92,0.0,0.01,PASS
cross_row_leaf_112_sales_previous,leaf,CAPITAL_COLUMNS_TO_INDUSTRY,,112,26,sales,previous,7257.07,7257.07,0.0,0.01,PASS
cross_row_leaf_112_sales_yoy_delta,leaf,CAPITAL_COLUMNS_TO_INDUSTRY,,112,26,sales,yoy_delta,-605.1499999999996,-605.1499999999999,-2.2737367544323206e-13,0.01,PASS
cross_row_leaf_112_operating_profit_current,leaf,CAPITAL_COLUMNS_TO_INDUSTRY,,112,26,operating_profit,current,253.66,253.66,0.0,0.01,PASS
cross_row_leaf_112_operating_profit_previous,leaf,CAPITAL_COLUMNS_TO_INDUSTRY,,112,26,operating_profit,previous,206.72,206.72,0.0,0.01,PASS
cross_row_leaf_112_operating_profit_yoy_delta,leaf,CAPITAL_COLUMNS_TO_INDUSTRY,,112,26,operating_profit,yoy_delta,46.94,46.93999999999998,-1.4210854715202004e-14,0.01,PASS
cross_row_leaf_112_ordinary_profit_current,leaf,CAPITAL_COLUMNS_TO_INDUSTRY,,112,26,ordinary_profit,current,314.67,314.67,0.0,0.01,PASS
cross_row_leaf_112_ordinary_profit_previous,leaf,CAPITAL_COLUMNS_TO_INDUSTRY,,112,26,ordinary_profit,previous,124.88,124.88,0.0,0.01,PASS
cross_row_leaf_112_ordinary_profit_yoy_delta,leaf,CAPITAL_COLUMNS_TO_INDUSTRY,,112,26,ordinary_profit,yoy_delta,189.79000000000002,189.79,-2.842170943040401e-14,0.01,PASS
cross_row_leaf_113_sales_current,leaf,CAPITAL_COLUMNS_TO_INDUSTRY,,113,26,sales,current,19451.0,19451.0,0.0,0.01,PASS
cross_row_leaf_113_sales_previous,leaf,CAPITAL_COLUMNS_TO_INDUSTRY,,113,26,sales,previous,19587.11,19587.11,0.0,0.01,PASS
cross_row_leaf_113_sales_yoy_delta,leaf,CAPITAL_COLUMNS_TO_INDUSTRY,,113,26,sales,yoy_delta,-136.11000000000058,-136.10999999999967,9.094947017729282e-13,0.01,PASS
cross_row_leaf_113_operating_profit_current,leaf,CAPITAL_COLUMNS_TO_INDUSTRY,,113,26,operating_profit,current,727.89,727.89,0.0,0.01,PASS
cross_row_leaf_113_operating_profit_previous,leaf,CAPITAL_COLUMNS_TO_INDUSTRY,,113,26,operating_profit,previous,684.72,684.72,0.0,0.01,PASS
cross_row_leaf_113_operating_profit_yoy_delta,leaf,CAPITAL_COLUMNS_TO_INDUSTRY,,113,26,operating_profit,yoy_delta,43.16999999999996,43.17000000000006,9.947598300641403e-14,0.01,PASS
cross_row_leaf_113_ordinary_profit_current,leaf,CAPITAL_COLUMNS_TO_INDUSTRY,,113,26,ordinary_profit,current,1108.94,1108.94,0.0,0.01,PASS
cross_row_leaf_113_ordinary_profit_previous,leaf,CAPITAL_COLUMNS_TO_INDUSTRY,,113,26,ordinary_profit,previous,986.87,986.87,0.0,0.01,PASS
cross_row_leaf_113_ordinary_profit_yoy_delta,leaf,CAPITAL_COLUMNS_TO_INDUSTRY,,113,26,ordinary_profit,yoy_delta,122.07000000000005,122.06999999999994,-1.1368683772161603e-13,0.01,PASS
cross_row_leaf_114_sales_current,leaf,CAPITAL_COLUMNS_TO_INDUSTRY,,114,26,sales,current,19329.12,19329.12,0.0,0.01,PASS
cross_row_leaf_114_sales_previous,leaf,CAPITAL_COLUMNS_TO_INDUSTRY,,114,26,sales,previous,18778.23,18778.23,0.0,0.01,PASS
cross_row_leaf_114_sales_yoy_delta,leaf,CAPITAL_COLUMNS_TO_INDUSTRY,,114,26,sales,yoy_delta,550.8899999999994,550.8899999999999,4.547473508864641e-13,0.01,PASS
cross_row_leaf_114_operating_profit_current,leaf,CAPITAL_COLUMNS_TO_INDUSTRY,,114,26,operating_profit,current,750.32,750.32,0.0,0.01,PASS
cross_row_leaf_114_operating_profit_previous,leaf,CAPITAL_COLUMNS_TO_INDUSTRY,,114,26,operating_profit,previous,657.53,657.53,0.0,0.01,PASS
cross_row_leaf_114_operating_profit_yoy_delta,leaf,CAPITAL_COLUMNS_TO_INDUSTRY,,114,26,operating_profit,yoy_delta,92.79000000000008,92.79,-7.105427357601002e-14,0.01,PASS
cross_row_leaf_114_ordinary_profit_current,leaf,CAPITAL_COLUMNS_TO_INDUSTRY,,114,26,ordinary_profit,current,1074.81,1074.81,0.0,0.01,PASS
cross_row_leaf_114_ordinary_profit_previous,leaf,CAPITAL_COLUMNS_TO_INDUSTRY,,114,26,ordinary_profit,previous,863.09,863.09,0.0,0.01,PASS
cross_row_leaf_114_ordinary_profit_yoy_delta,leaf,CAPITAL_COLUMNS_TO_INDUSTRY,,114,26,ordinary_profit,yoy_delta,211.7199999999999,211.71999999999994,2.842170943040401e-14,0.01,PASS
cross_row_leaf_115_sales_current,leaf,CAPITAL_COLUMNS_TO_INDUSTRY,,115,26,sales,current,119922.1,119922.09999999999,-1.4551915228366852e-11,0.01,PASS
cross_row_leaf_115_sales_previous,leaf,CAPITAL_COLUMNS_TO_INDUSTRY,,115,26,sales,previous,117797.39,117797.38999999998,-1.4551915228366852e-11,0.01,PASS
cross_row_leaf_115_sales_yoy_delta,leaf,CAPITAL_COLUMNS_TO_INDUSTRY,,115,26,sales,yoy_delta,2124.7100000000064,2124.709999999999,-7.275957614183426e-12,0.01,PASS
cross_row_leaf_115_operating_profit_current,leaf,CAPITAL_COLUMNS_TO_INDUSTRY,,115,26,operating_profit,current,9647.59,9647.59,0.0,0.01,PASS
cross_row_leaf_115_operating_profit_previous,leaf,CAPITAL_COLUMNS_TO_INDUSTRY,,115,26,operating_profit,previous,10193.64,10193.64,0.0,0.01,PASS
cross_row_leaf_115_operating_profit_yoy_delta,leaf,CAPITAL_COLUMNS_TO_INDUSTRY,,115,26,operating_profit,yoy_delta,-546.0499999999993,-546.0499999999997,-4.547473508864641e-13,0.01,PASS
cross_row_leaf_115_ordinary_profit_current,leaf,CAPITAL_COLUMNS_TO_INDUSTRY,,115,26,ordinary_profit,current,20114.23,20114.23,0.0,0.01,PASS
cross_row_leaf_115_ordinary_profit_previous,leaf,CAPITAL_COLUMNS_TO_INDUSTRY,,115,26,ordinary_profit,previous,17845.57,17845.57,0.0,0.01,PASS
cross_row_leaf_115_ordinary_profit_yoy_delta,leaf,CAPITAL_COLUMNS_TO_INDUSTRY,,115,26,ordinary_profit,yoy_delta,2268.66,2268.6600000000003,4.547473508864641e-13,0.01,PASS
cross_row_leaf_116_sales_current,leaf,CAPITAL_COLUMNS_TO_INDUSTRY,,116,26,sales,current,34717.08,34717.08,0.0,0.01,PASS
cross_row_leaf_116_sales_previous,leaf,CAPITAL_COLUMNS_TO_INDUSTRY,,116,26,sales,previous,33639.65,33639.65,0.0,0.01,PASS
cross_row_leaf_116_sales_yoy_delta,leaf,CAPITAL_COLUMNS_TO_INDUSTRY,,116,26,sales,yoy_delta,1077.4300000000003,1077.4299999999996,-6.821210263296962e-13,0.01,PASS
cross_row_leaf_116_operating_profit_current,leaf,CAPITAL_COLUMNS_TO_INDUSTRY,,116,26,operating_profit,current,2995.33,2995.33,0.0,0.01,PASS
cross_row_leaf_116_operating_profit_previous,leaf,CAPITAL_COLUMNS_TO_INDUSTRY,,116,26,operating_profit,previous,222.73,222.73000000000002,2.842170943040401e-14,0.01,PASS
cross_row_leaf_116_operating_profit_yoy_delta,leaf,CAPITAL_COLUMNS_TO_INDUSTRY,,116,26,operating_profit,yoy_delta,2772.6,2772.6,0.0,0.01,PASS
cross_row_leaf_116_ordinary_profit_current,leaf,CAPITAL_COLUMNS_TO_INDUSTRY,,116,26,ordinary_profit,current,3130.0,3130.0,0.0,0.01,PASS
cross_row_leaf_116_ordinary_profit_previous,leaf,CAPITAL_COLUMNS_TO_INDUSTRY,,116,26,ordinary_profit,previous,386.81,386.81,0.0,0.01,PASS
