coverage_scope,source_table_number,release_id,period_code,period,period_end,estat_sid,taxonomy,taxonomy_order,industry_code,industry_name,parent_major_code,parent_major_name,is_mutually_exclusive,capital_size_code,capital_size_name,metric_id,raw_value_oku_yen,raw_lag4_value_oku_yen,raw_yoy_delta_oku_yen,raw_yoy_pct,raw_yoy_status,all_industry_yoy_delta_oku_yen,contribution_pct_to_all_net_change,contribution_status,gross_positive_yoy_delta_oku_yen,share_of_gross_positive_pct,positive_share_status
EXCL_FINANCE_INSURANCE,1,2026Q1,20261,2026年1 - 3 月,2026-03-31,0003060191,leaf,31,128,小売業,129,卸売業・小売業(集約),True,26,全規模,capex_including_software,12927.52,12243.7,683.8199999999997,5.585076406641787,CALCULABLE,88.77999999999884,770.2410452804784,CALCULABLE,12868.390000000003,5.31395147333893,CALCULABLE
EXCL_FINANCE_INSURANCE,1,2026Q1,20261,2026年1 - 3 月,2026-03-31,0003060191,leaf,32,130,不動産業,155,不動産業、物品賃貸業(集約),True,26,全規模,capex_including_software,11160.13,16691.39,-5531.26,-33.13840249374079,CALCULABLE,88.77999999999884,-6230.299617030945,CALCULABLE,12868.390000000003,0.0,NON_POSITIVE_COMPONENT
EXCL_FINANCE_INSURANCE,1,2026Q1,20261,2026年1 - 3 月,2026-03-31,0003060191,leaf,33,150,リース業,155,不動産業、物品賃貸業(集約),True,26,全規模,capex_including_software,6688.91,4788.64,1900.2699999999995,39.68287446957799,CALCULABLE,88.77999999999884,2140.425771570201,CALCULABLE,12868.390000000003,14.766959969351248,CALCULABLE
EXCL_FINANCE_INSURANCE,1,2026Q1,20261,2026年1 - 3 月,2026-03-31,0003060191,leaf,34,151,その他の物品賃貸業,155,不動産業、物品賃貸業(集約),True,26,全規模,capex_including_software,2872.48,2159.97,712.5100000000002,32.987032227299466,CALCULABLE,88.77999999999884,802.5568821806821,CALCULABLE,12868.390000000003,5.536900886591097,CALCULABLE
EXCL_FINANCE_INSURANCE,1,2026Q1,20261,2026年1 - 3 月,2026-03-31,0003060191,leaf,35,139,宿泊業,137,サービス業(集約),True,26,全規模,capex_including_software,1189.15,1516.14,-326.99,-21.56726951336948,CALCULABLE,88.77999999999884,-368.31493579635537,CALCULABLE,12868.390000000003,0.0,NON_POSITIVE_COMPONENT
EXCL_FINANCE_INSURANCE,1,2026Q1,20261,2026年1 - 3 月,2026-03-31,0003060191,leaf,36,148,飲食サービス業,137,サービス業(集約),True,26,全規模,capex_including_software,1446.84,1289.17,157.66999999999985,12.230349759923032,CALCULABLE,88.77999999999884,177.59630547420807,CALCULABLE,12868.390000000003,1.2252504003997378,CALCULABLE
EXCL_FINANCE_INSURANCE,1,2026Q1,20261,2026年1 - 3 月,2026-03-31,0003060191,leaf,37,140,生活関連サービス業,137,サービス業(集約),True,26,全規模,capex_including_software,894.47,1097.21,-202.74,-18.477775448637914,CALCULABLE,88.77999999999884,-228.36224374859503,CALCULABLE,12868.390000000003,0.0,NON_POSITIVE_COMPONENT
EXCL_FINANCE_INSURANCE,1,2026Q1,20261,2026年1 - 3 月,2026-03-31,0003060191,leaf,38,141,娯楽業,137,サービス業(集約),True,26,全規模,capex_including_software,2754.14,2985.91,-231.76999999999998,-7.762122769942836,CALCULABLE,88.77999999999884,-261.0610497859912,CALCULABLE,12868.390000000003,0.0,NON_POSITIVE_COMPONENT
EXCL_FINANCE_INSURANCE,1,2026Q1,20261,2026年1 - 3 月,2026-03-31,0003060191,leaf,39,138,広告業,137,サービス業(集約),True,26,全規模,capex_including_software,292.11,389.7,-97.58999999999997,-25.042340261739792,CALCULABLE,88.77999999999884,-109.92340617256279,CALCULABLE,12868.390000000003,0.0,NON_POSITIVE_COMPONENT
EXCL_FINANCE_INSURANCE,1,2026Q1,20261,2026年1 - 3 月,2026-03-31,0003060191,leaf,40,158,純粋持株会社,137,サービス業(集約),True,26,全規模,capex_including_software,2416.97,3024.27,-607.3000000000002,-20.080879022044996,CALCULABLE,88.77999999999884,-684.0504618157335,CALCULABLE,12868.390000000003,0.0,NON_POSITIVE_COMPONENT
EXCL_FINANCE_INSURANCE,1,2026Q1,20261,2026年1 - 3 月,2026-03-31,0003060191,leaf,41,159,その他の学術研究、専門・技術サービス業,137,サービス業(集約),True,26,全規模,capex_including_software,1330.87,1710.54,-379.6700000000001,-22.19591474037439,CALCULABLE,88.77999999999884,-427.65262446497525,CALCULABLE,12868.390000000003,0.0,NON_POSITIVE_COMPONENT
EXCL_FINANCE_INSURANCE,1,2026Q1,20261,2026年1 - 3 月,2026-03-31,0003060191,leaf,42,153,教育、学習支援業,137,サービス業(集約),True,26,全規模,capex_including_software,224.18,241.15,-16.97,-7.037113829566655,CALCULABLE,88.77999999999884,-19.114665465195113,CALCULABLE,12868.390000000003,0.0,NON_POSITIVE_COMPONENT
EXCL_FINANCE_INSURANCE,1,2026Q1,20261,2026年1 - 3 月,2026-03-31,0003060191,leaf,43,152,医療、福祉業,137,サービス業(集約),True,26,全規模,capex_including_software,1357.02,766.91,590.11,76.94644743190204,CALCULABLE,88.77999999999884,664.6879927911779,CALCULABLE,12868.390000000003,4.585732947167438,CALCULABLE
EXCL_FINANCE_INSURANCE,1,2026Q1,20261,2026年1 - 3 月,2026-03-31,0003060191,leaf,44,160,職業紹介・労働者派遣業,137,サービス業(集約),True,26,全規模,capex_including_software,268.88,244.29,24.590000000000003,10.065905276515608,CALCULABLE,88.77999999999884,27.697679657580903,CALCULABLE,12868.390000000003,0.19108839567342922,CALCULABLE
EXCL_FINANCE_INSURANCE,1,2026Q1,20261,2026年1 - 3 月,2026-03-31,0003060191,leaf,45,143,その他のサービス業,137,サービス業(集約),True,26,全規模,capex_including_software,4441.76,4002.87,438.8900000000003,10.964383055157922,CALCULABLE,88.77999999999884,494.3568371254855,CALCULABLE,12868.390000000003,3.4106053671049774,CALCULABLE
EXCL_FINANCE_INSURANCE,1,2026Q1,20261,2026年1 - 3 月,2026-03-31,0003060191,leaf,1,109,食料品製造業,108,製造業,True,26,全規模,operating_profit,2353.71,1001.17,1352.54,135.09593775282923,CALCULABLE,25970.25,5.20803611825069,CALCULABLE,39212.5,3.449257252151737,CALCULABLE
EXCL_FINANCE_INSURANCE,1,2026Q1,20261,2026年1 - 3 月,2026-03-31,0003060191,leaf,2,110,繊維工業,108,製造業,True,26,全規模,operating_profit,1361.88,773.89,587.9900000000001,75.97849823618346,CALCULABLE,25970.25,2.264090642177107,CALCULABLE,39212.5,1.499496334077144,CALCULABLE
EXCL_FINANCE_INSURANCE,1,2026Q1,20261,2026年1 - 3 月,2026-03-31,0003060191,leaf,3,112,木材・木製品製造業,108,製造業,True,26,全規模,operating_profit,253.66,206.72,46.94,22.707043343653254,CALCULABLE,25970.25,0.1807452758444759,CALCULABLE,39212.5,0.11970672617150142,CALCULABLE
EXCL_FINANCE_INSURANCE,1,2026Q1,20261,2026年1 - 3 月,2026-03-31,0003060191,leaf,4,113,パルプ・紙・紙加工品製造業,108,製造業,True,26,全規模,operating_profit,727.89,684.72,43.16999999999996,6.304766912022419,CALCULABLE,25970.25,0.1662286654922458,CALCULABLE,39212.5,0.11009244501115704,CALCULABLE
EXCL_FINANCE_INSURANCE,1,2026Q1,20261,2026年1 - 3 月,2026-03-31,0003060191,leaf,5,114,印刷・同関連業,108,製造業,True,26,全規模,operating_profit,750.32,657.53,92.79000000000008,14.111903639377687,CALCULABLE,25970.25,0.35729344153406334,CALCULABLE,39212.5,0.23663372649027756,CALCULABLE
EXCL_FINANCE_INSURANCE,1,2026Q1,20261,2026年1 - 3 月,2026-03-31,0003060191,leaf,6,115,化学工業,108,製造業,True,26,全規模,operating_profit,9647.59,10193.64,-546.0499999999993,-5.3567714771170944,CALCULABLE,25970.25,-2.1025981652082644,CALCULABLE,39212.5,0.0,NON_POSITIVE_COMPONENT
EXCL_FINANCE_INSURANCE,1,2026Q1,20261,2026年1 - 3 月,2026-03-31,0003060191,leaf,7,116,石油製品・石炭製品製造業,108,製造業,True,26,全規模,operating_profit,2995.33,222.73,2772.6,1244.8255735644054,CALCULABLE,25970.25,10.676062032517978,CALCULABLE,39212.5,7.070704494740197,CALCULABLE
EXCL_FINANCE_INSURANCE,1,2026Q1,20261,2026年1 - 3 月,2026-03-31,0003060191,leaf,8,117,窯業・土石製品製造業,108,製造業,True,26,全規模,operating_profit,2097.01,1420.16,676.8500000000001,47.66012280306444,CALCULABLE,25970.25,2.6062513837949197,CALCULABLE,39212.5,1.7261077462543837,CALCULABLE
EXCL_FINANCE_INSURANCE,1,2026Q1,20261,2026年1 - 3 月,2026-03-31,0003060191,leaf,9,118,鉄鋼業,108,製造業,True,26,全規模,operating_profit,1643.92,1508.89,135.02999999999997,8.948962482354572,CALCULABLE,25970.25,0.5199410864354405,CALCULABLE,39212.5,0.3443544788014025,CALCULABLE
EXCL_FINANCE_INSURANCE,1,2026Q1,20261,2026年1 - 3 月,2026-03-31,0003060191,leaf,10,119,非鉄金属製造業,108,製造業,True,26,全規模,operating_profit,2768.7,1281.81,1486.8899999999999,115.99925105904929,CALCULABLE,25970.25,5.725358824039044,CALCULABLE,39212.5,3.7918775900541912,CALCULABLE
EXCL_FINANCE_INSURANCE,1,2026Q1,20261,2026年1 - 3 月,2026-03-31,0003060191,leaf,11,120,金属製品製造業,108,製造業,True,26,全規模,operating_profit,3333.4,2502.76,830.6399999999999,33.188959388834725,CALCULABLE,25970.25,3.1984289716117478,CALCULABLE,39212.5,2.118304112209117,CALCULABLE
EXCL_FINANCE_INSURANCE,1,2026Q1,20261,2026年1 - 3 月,2026-03-31,0003060191,leaf,12,154,はん用機械器具製造業,108,製造業,True,26,全規模,operating_profit,2791.25,1847.32,943.9300000000001,51.097265227464646,CALCULABLE,25970.25,3.634658888535921,CALCULABLE,39212.5,2.407217086388269,CALCULABLE
EXCL_FINANCE_INSURANCE,1,2026Q1,20261,2026年1 - 3 月,2026-03-31,0003060191,leaf,13,121,生産用機械器具製造業,108,製造業,True,26,全規模,operating_profit,8694.34,6147.1,2547.24,41.43807649135365,CALCULABLE,25970.25,9.808299881595287,CALCULABLE,39212.5,6.495989799171182,CALCULABLE
EXCL_FINANCE_INSURANCE,1,2026Q1,20261,2026年1 - 3 月,2026-03-31,0003060191,leaf,14,124,業務用機械器具製造業,108,製造業,True,26,全規模,operating_profit,3411.86,3492.7,-80.83999999999969,-2.314541758524913,CALCULABLE,25970.25,-0.3112792522212905,CALCULABLE,39212.5,0.0,NON_POSITIVE_COMPONENT
EXCL_FINANCE_INSURANCE,1,2026Q1,20261,2026年1 - 3 月,2026-03-31,0003060191,leaf,15,122,電気機械器具製造業,108,製造業,True,26,全規模,operating_profit,9511.54,7099.9,2411.6400000000012,33.96723897519684,CALCULABLE,25970.25,9.286163976088028,CALCULABLE,39212.5,6.150181702263311,CALCULABLE
EXCL_FINANCE_INSURANCE,1,2026Q1,20261,2026年1 - 3 月,2026-03-31,0003060191,leaf,16,145,情報通信機械器具製造業,108,製造業,True,26,全規模,operating_profit,20366.6,8565.19,11801.409999999998,137.78340001797972,CALCULABLE,25970.25,45.44203463578517,CALCULABLE,39212.5,30.096040803315265,CALCULABLE
EXCL_FINANCE_INSURANCE,1,2026Q1,20261,2026年1 - 3 月,2026-03-31,0003060191,leaf,17,123,自動車・同附属品製造業,108,製造業,True,26,全規模,operating_profit,7028.34,7914.52,-886.1800000000003,-11.196888756361734,CALCULABLE,25970.25,-3.41228906152232,CALCULABLE,39212.5,0.0,NON_POSITIVE_COMPONENT
EXCL_FINANCE_INSURANCE,1,2026Q1,20261,2026年1 - 3 月,2026-03-31,0003060191,leaf,18,125,その他の輸送用機械器具製造業,108,製造業,True,26,全規模,operating_profit,2055.81,1349.63,706.1799999999998,52.323970273334155,CALCULABLE,25970.25,2.7191883019994023,CALCULABLE,39212.5,1.8009053235575385,CALCULABLE
EXCL_FINANCE_INSURANCE,1,2026Q1,20261,2026年1 - 3 月,2026-03-31,0003060191,leaf,19,126,その他の製造業,108,製造業,True,26,全規模,operating_profit,6836.25,4006.45,2829.8,70.6311073394152,CALCULABLE,25970.25,10.89631405165526,CALCULABLE,39212.5,7.216576346828179,CALCULABLE
EXCL_FINANCE_INSURANCE,1,2026Q1,20261,2026年1 - 3 月,2026-03-31,0003060191,leaf,20,101,農業、林業,105,農林水産業(集約),True,26,全規模,operating_profit,249.44,-67.23,316.67,,NEGATIVE_PROFIT_BASE_NOT_CALCULABLE,25970.25,1.219356763989565,CALCULABLE,39212.5,0.8075741153968761,CALCULABLE
EXCL_FINANCE_INSURANCE,1,2026Q1,20261,2026年1 - 3 月,2026-03-31,0003060191,leaf,21,103,漁業,105,農林水産業(集約),True,26,全規模,operating_profit,48.53,-58.18,106.71000000000001,,NEGATIVE_PROFIT_BASE_NOT_CALCULABLE,25970.25,0.4108932336038352,CALCULABLE,39212.5,0.27213261077462547,CALCULABLE
EXCL_FINANCE_INSURANCE,1,2026Q1,20261,2026年1 - 3 月,2026-03-31,0003060191,leaf,22,106,鉱業、採石業、砂利採取業,106,鉱業、採石業、砂利採取業,True,26,全規模,operating_profit,950.42,1918.17,-967.7500000000001,-50.4517326410068,CALCULABLE,25970.25,-3.7263792223794536,CALCULABLE,39212.5,0.0,NON_POSITIVE_COMPONENT
EXCL_FINANCE_INSURANCE,1,2026Q1,20261,2026年1 - 3 月,2026-03-31,0003060191,leaf,23,107,建設業,107,建設業,True,26,全規模,operating_profit,37579.29,40905.71,-3326.4199999999983,-8.13192094697781,CALCULABLE,25970.25,-12.808579047178977,CALCULABLE,39212.5,0.0,NON_POSITIVE_COMPONENT
EXCL_FINANCE_INSURANCE,1,2026Q1,20261,2026年1 - 3 月,2026-03-31,0003060191,leaf,24,135,電気業,135,電気業,True,26,全規模,operating_profit,939.62,2504.53,-1564.9100000000003,-62.48318047697572,CALCULABLE,25970.25,-6.0257794976944785,CALCULABLE,39212.5,0.0,NON_POSITIVE_COMPONENT
EXCL_FINANCE_INSURANCE,1,2026Q1,20261,2026年1 - 3 月,2026-03-31,0003060191,leaf,25,136,ガス・熱供給・水道業,136,ガス・熱供給・水道業,True,26,全規模,operating_profit,912.21,1234.93,-322.72,-26.1326552922028,CALCULABLE,25970.25,-1.2426526506290854,CALCULABLE,39212.5,0.0,NON_POSITIVE_COMPONENT
EXCL_FINANCE_INSURANCE,1,2026Q1,20261,2026年1 - 3 月,2026-03-31,0003060191,leaf,26,142,情報通信業,142,情報通信業,True,26,全規模,operating_profit,20832.23,19154.29,1677.9399999999987,8.760126321570771,CALCULABLE,25970.25,6.461008269077112,CALCULABLE,39212.5,4.279094676442457,CALCULABLE
EXCL_FINANCE_INSURANCE,1,2026Q1,20261,2026年1 - 3 月,2026-03-31,0003060191,leaf,27,131,陸運業,134,運輸業、郵便業(集約),True,26,全規模,operating_profit,4206.1,2738.81,1467.2900000000004,53.57399746605278,CALCULABLE,25970.25,5.649887852446551,CALCULABLE,39212.5,3.74189352884922,CALCULABLE
EXCL_FINANCE_INSURANCE,1,2026Q1,20261,2026年1 - 3 月,2026-03-31,0003060191,leaf,28,132,水運業,134,運輸業、郵便業(集約),True,26,全規模,operating_profit,785.0,768.91,16.090000000000032,2.0925726027753555,CALCULABLE,25970.25,0.06195550678179853,CALCULABLE,39212.5,0.0410328339177559,CALCULABLE
EXCL_FINANCE_INSURANCE,1,2026Q1,20261,2026年1 - 3 月,2026-03-31,0003060191,leaf,29,133,その他の運輸業,134,運輸業、郵便業(集約),True,26,全規模,operating_profit,3070.71,1668.65,1402.06,84.0236119018368,CALCULABLE,25970.25,5.398715838314995,CALCULABLE,39212.5,3.5755435129104236,CALCULABLE
EXCL_FINANCE_INSURANCE,1,2026Q1,20261,2026年1 - 3 月,2026-03-31,0003060191,leaf,30,127,卸売業,129,卸売業・小売業(集約),True,26,全規模,operating_profit,23349.88,21519.62,1830.260000000002,8.505075833123454,CALCULABLE,25970.25,7.047525534024516,CALCULABLE,39212.5,4.667542237806828,CALCULABLE
EXCL_FINANCE_INSURANCE,1,2026Q1,20261,2026年1 - 3 月,2026-03-31,0003060191,leaf,31,128,小売業,129,卸売業・小売業(集約),True,26,全規模,operating_profit,13027.42,14805.34,-1777.92,-12.008640125792446,CALCULABLE,25970.25,-6.845987235394347,CALCULABLE,39212.5,0.0,NON_POSITIVE_COMPONENT
EXCL_FINANCE_INSURANCE,1,2026Q1,20261,2026年1 - 3 月,2026-03-31,0003060191,leaf,32,130,不動産業,155,不動産業、物品賃貸業(集約),True,26,全規模,operating_profit,21922.35,19890.28,2032.0699999999997,10.21639715479119,CALCULABLE,25970.25,7.82460700224295,CALCULABLE,39212.5,5.182199553713739,CALCULABLE
EXCL_FINANCE_INSURANCE,1,2026Q1,20261,2026年1 - 3 月,2026-03-31,0003060191,leaf,33,150,リース業,155,不動産業、物品賃貸業(集約),True,26,全規模,operating_profit,3317.04,3508.56,-191.51999999999998,-5.458649702442031,CALCULABLE,25970.25,-0.7374592081323822,CALCULABLE,39212.5,0.0,NON_POSITIVE_COMPONENT
EXCL_FINANCE_INSURANCE,1,2026Q1,20261,2026年1 - 3 月,2026-03-31,0003060191,leaf,34,151,その他の物品賃貸業,155,不動産業、物品賃貸業(集約),True,26,全規模,operating_profit,585.4,407.12,178.27999999999997,43.79052859107879,CALCULABLE,25970.25,0.6864777967096966,CALCULABLE,39212.5,0.4546509403889065,CALCULABLE
EXCL_FINANCE_INSURANCE,1,2026Q1,20261,2026年1 - 3 月,2026-03-31,0003060191,leaf,35,139,宿泊業,137,サービス業(集約),True,26,全規模,operating_profit,816.89,760.55,56.34000000000003,7.407796989021098,CALCULABLE,25970.25,0.21694053773067273,CALCULABLE,39212.5,0.1436786738922538,CALCULABLE
EXCL_FINANCE_INSURANCE,1,2026Q1,20261,2026年1 - 3 月,2026-03-31,0003060191,leaf,36,148,飲食サービス業,137,サービス業(集約),True,26,全規模,operating_profit,1084.73,1656.28,-571.55,-34.50805419373536,CALCULABLE,25970.25,-2.2007874394740132,CALCULABLE,39212.5,0.0,NON_POSITIVE_COMPONENT
EXCL_FINANCE_INSURANCE,1,2026Q1,20261,2026年1 - 3 月,2026-03-31,0003060191,leaf,37,140,生活関連サービス業,137,サービス業(集約),True,26,全規模,operating_profit,1242.11,1761.32,-519.21,-29.4784593373152,CALCULABLE,25970.25,-1.9992491408438502,CALCULABLE,39212.5,0.0,NON_POSITIVE_COMPONENT
EXCL_FINANCE_INSURANCE,1,2026Q1,20261,2026年1 - 3 月,2026-03-31,0003060191,leaf,38,141,娯楽業,137,サービス業(集約),True,26,全規模,operating_profit,2165.57,1925.24,240.33000000000015,12.483118987762577,CALCULABLE,25970.25,0.9254050307563467,CALCULABLE,39212.5,0.6128912974179156,CALCULABLE
EXCL_FINANCE_INSURANCE,1,2026Q1,20261,2026年1 - 3 月,2026-03-31,0003060191,leaf,39,138,広告業,137,サービス業(集約),True,26,全規模,operating_profit,1806.49,1926.28,-119.78999999999996,-6.218722096476103,CALCULABLE,25970.25,-0.4612585554625002,CALCULABLE,39212.5,0.0,NON_POSITIVE_COMPONENT
EXCL_FINANCE_INSURANCE,1,2026Q1,20261,2026年1 - 3 月,2026-03-31,0003060191,leaf,40,158,純粋持株会社,137,サービス業(集約),True,26,全規模,operating_profit,13944.97,16012.28,-2067.3100000000013,-12.910778477518514,CALCULABLE,25970.25,-7.960300728718442,CALCULABLE,39212.5,0.0,NON_POSITIVE_COMPONENT
EXCL_FINANCE_INSURANCE,1,2026Q1,20261,2026年1 - 3 月,2026-03-31,0003060191,leaf,41,159,その他の学術研究、専門・技術サービス業,137,サービス業(集約),True,26,全規模,operating_profit,11861.14,11856.53,4.609999999998763,0.038881527731970955,CALCULABLE,25970.25,0.01775108056333213,CALCULABLE,39212.5,0.01175645521198282,CALCULABLE
EXCL_FINANCE_INSURANCE,1,2026Q1,20261,2026年1 - 3 月,2026-03-31,0003060191,leaf,42,153,教育、学習支援業,137,サービス業(集約),True,26,全規模,operating_profit,797.09,817.22,-20.129999999999995,-2.4632289958640308,CALCULABLE,25970.25,-0.07751176827331271,CALCULABLE,39212.5,0.0,NON_POSITIVE_COMPONENT
EXCL_FINANCE_INSURANCE,1,2026Q1,20261,2026年1 - 3 月,2026-03-31,0003060191,leaf,43,152,医療、福祉業,137,サービス業(集約),True,26,全規模,operating_profit,679.19,755.05,-75.8599999999999,-10.047016753857353,CALCULABLE,25970.25,-0.2921034645411573,CALCULABLE,39212.5,0.0,NON_POSITIVE_COMPONENT
EXCL_FINANCE_INSURANCE,1,2026Q1,20261,2026年1 - 3 月,2026-03-31,0003060191,leaf,44,160,職業紹介・労働者派遣業,137,サービス業(集約),True,26,全規模,operating_profit,1022.96,1227.05,-204.08999999999992,-16.63257405973676,CALCULABLE,25970.25,-0.7858607445057323,CALCULABLE,39212.5,0.0,NON_POSITIVE_COMPONENT
EXCL_FINANCE_INSURANCE,1,2026Q1,20261,2026年1 - 3 月,2026-03-31,0003060191,leaf,45,143,その他のサービス業,137,サービス業(集約),True,26,全規模,operating_profit,7008.18,6389.97,618.21,9.674693308419279,CALCULABLE,25970.25,2.380454558581454,CALCULABLE,39212.5,1.5765635957921582,CALCULABLE
EXCL_FINANCE_INSURANCE,1,2026Q1,20261,2026年1 - 3 月,2026-03-31,0003060191,leaf,1,109,食料品製造業,108,製造業,True,26,全規模,ordinary_profit,4976.31,4021.62,954.6900000000005,23.738941023766547,CALCULABLE,41576.869999999995,2.2962045964499027,CALCULABLE,56097.72,1.7018338713231134,CALCULABLE
EXCL_FINANCE_INSURANCE,1,2026Q1,20261,2026年1 - 3 月,2026-03-31,0003060191,leaf,2,110,繊維工業,108,製造業,True,26,全規模,ordinary_profit,2072.27,1155.3,916.97,79.37072621829829,CALCULABLE,41576.869999999995,2.2054810763773225,CALCULABLE,56097.72,1.634594061933355,CALCULABLE
EXCL_FINANCE_INSURANCE,1,2026Q1,20261,2026年1 - 3 月,2026-03-31,0003060191,leaf,3,112,木材・木製品製造業,108,製造業,True,26,全規模,ordinary_profit,314.67,124.88,189.79000000000002,151.97789878283152,CALCULABLE,41576.869999999995,0.45647976867907575,CALCULABLE,56097.72,0.3383203452831951,CALCULABLE
EXCL_FINANCE_INSURANCE,1,2026Q1,20261,2026年1 - 3 月,2026-03-31,0003060191,leaf,4,113,パルプ・紙・紙加工品製造業,108,製造業,True,26,全規模,ordinary_profit,1108.94,986.87,122.07000000000005,12.369410358000543,CALCULABLE,41576.869999999995,0.2936007448372137,CALCULABLE,56097.72,0.21760242662268633,CALCULABLE
EXCL_FINANCE_INSURANCE,1,2026Q1,20261,2026年1 - 3 月,2026-03-31,0003060191,leaf,5,114,印刷・同関連業,108,製造業,True,26,全規模,ordinary_profit,1074.81,863.09,211.7199999999999,24.53046611593228,CALCULABLE,41576.869999999995,0.5092254419344215,CALCULABLE,56097.72,0.37741284316011403,CALCULABLE
EXCL_FINANCE_INSURANCE,1,2026Q1,20261,2026年1 - 3 月,2026-03-31,0003060191,leaf,6,115,化学工業,108,製造業,True,26,全規模,ordinary_profit,20114.23,17845.57,2268.66,12.71273486921405,CALCULABLE,41576.869999999995,5.456543506040739,CALCULABLE,56097.72,4.04412157927274,CALCULABLE
EXCL_FINANCE_INSURANCE,1,2026Q1,20261,2026年1 - 3 月,2026-03-31,0003060191,leaf,7,116,石油製品・石炭製品製造業,108,製造業,True,26,全規模,ordinary_profit,3130.0,386.81,2743.19,709.1828029265013,CALCULABLE,41576.869999999995,6.597875212828671,CALCULABLE,56097.72,4.890020485681058,CALCULABLE
EXCL_FINANCE_INSURANCE,1,2026Q1,20261,2026年1 - 3 月,2026-03-31,0003060191,leaf,8,117,窯業・土石製品製造業,108,製造業,True,26,全規模,ordinary_profit,3276.69,2198.47,1078.2200000000003,49.04410794780007,CALCULABLE,41576.869999999995,2.593316909137221,CALCULABLE,56097.72,1.9220388992636426,CALCULABLE
EXCL_FINANCE_INSURANCE,1,2026Q1,20261,2026年1 - 3 月,2026-03-31,0003060191,leaf,9,118,鉄鋼業,108,製造業,True,26,全規模,ordinary_profit,1872.55,1338.54,534.01,39.89496018049516,CALCULABLE,41576.869999999995,1.284392018927832,CALCULABLE,56097.72,0.9519281710557933,CALCULABLE
EXCL_FINANCE_INSURANCE,1,2026Q1,20261,2026年1 - 3 月,2026-03-31,0003060191,leaf,10,119,非鉄金属製造業,108,製造業,True,26,全規模,ordinary_profit,3663.81,1401.36,2262.45,161.4467374550437,CALCULABLE,41576.869999999995,5.441607316760497,CALCULABLE,56097.72,4.033051610653694,CALCULABLE
EXCL_FINANCE_INSURANCE,1,2026Q1,20261,2026年1 - 3 月,2026-03-31,0003060191,leaf,11,120,金属製品製造業,108,製造業,True,26,全規模,ordinary_profit,4133.12,3315.78,817.3399999999997,24.650006936527745,CALCULABLE,41576.869999999995,1.965852648359532,CALCULABLE,56097.72,1.45699326104519,CALCULABLE
EXCL_FINANCE_INSURANCE,1,2026Q1,20261,2026年1 - 3 月,2026-03-31,0003060191,leaf,12,154,はん用機械器具製造業,108,製造業,True,26,全規模,ordinary_profit,3816.02,2787.88,1028.1399999999999,36.878918748296186,CALCULABLE,41576.869999999995,2.472865321511696,CALCULABLE,56097.72,1.8327661088543346,CALCULABLE
EXCL_FINANCE_INSURANCE,1,2026Q1,20261,2026年1 - 3 月,2026-03-31,0003060191,leaf,13,121,生産用機械器具製造業,108,製造業,True,26,全規模,ordinary_profit,9960.5,7492.97,2467.5299999999997,32.931267574806775,CALCULABLE,41576.869999999995,5.934862340527317,CALCULABLE,56097.72,4.398627965628549,CALCULABLE
EXCL_FINANCE_INSURANCE,1,2026Q1,20261,2026年1 - 3 月,2026-03-31,0003060191,leaf,14,124,業務用機械器具製造業,108,製造業,True,26,全規模,ordinary_profit,6857.63,8023.87,-1166.2399999999998,-14.534632290902017,CALCULABLE,41576.869999999995,-2.8050211571962964,CALCULABLE,56097.72,0.0,NON_POSITIVE_COMPONENT
EXCL_FINANCE_INSURANCE,1,2026Q1,20261,2026年1 - 3 月,2026-03-31,0003060191,leaf,15,122,電気機械器具製造業,108,製造業,True,26,全規模,ordinary_profit,12122.52,8516.0,3606.5200000000004,42.34992954438703,CALCULABLE,41576.869999999995,8.674342248466518,CALCULABLE,56097.72,6.42899568823831,CALCULABLE
EXCL_FINANCE_INSURANCE,1,2026Q1,20261,2026年1 - 3 月,2026-03-31,0003060191,leaf,16,145,情報通信機械器具製造業,108,製造業,True,26,全規模,ordinary_profit,24928.93,9075.79,15853.14,174.67504206245405,CALCULABLE,41576.869999999995,38.12971010083251,CALCULABLE,56097.72,28.259865106817173,CALCULABLE
EXCL_FINANCE_INSURANCE,1,2026Q1,20261,2026年1 - 3 月,2026-03-31,0003060191,leaf,17,123,自動車・同附属品製造業,108,製造業,True,26,全規模,ordinary_profit,13655.62,12115.14,1540.4800000000014,12.715329744435477,CALCULABLE,41576.869999999995,3.7051370148835194,CALCULABLE,56097.72,2.7460652589802246,CALCULABLE
EXCL_FINANCE_INSURANCE,1,2026Q1,20261,2026年1 - 3 月,2026-03-31,0003060191,leaf,18,125,その他の輸送用機械器具製造業,108,製造業,True,26,全規模,ordinary_profit,2750.93,1690.86,1060.07,62.69413198017577,CALCULABLE,41576.869999999995,2.5496628293568033,CALCULABLE,56097.72,1.8896846431548375,CALCULABLE
EXCL_FINANCE_INSURANCE,1,2026Q1,20261,2026年1 - 3 月,2026-03-31,0003060191,leaf,19,126,その他の製造業,108,製造業,True,26,全規模,ordinary_profit,9401.6,7107.02,2294.58,32.28610585027199,CALCULABLE,41576.869999999995,5.5188858612974,CALCULABLE,56097.72,4.090326665682669,CALCULABLE
